class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Upright,0.612535596,0.438125521,-0.894919753,0.999917746,0.643732965,0.366927087,-0.8224985,0.999831378,0.662082791,0.369778484,-0.822470069,0.99983722,0.681348383,0.374056071,-0.822732747,0.999821365,0.575113893,0.364590675,-0.832814991,0.999869347,0.551338553,0.367205173,-0.8319332,0.999890983,0.531291544,0.371338069,-0.832363605,0.99990195,0.705417097,0.423343927,-0.405902147,0.999722898,0.49962911,0.420407742,-0.4241198,0.999916494,0.65273571,0.535902023,-0.743162036,0.999892235,0.573969424,0.528429627,-0.748825669,0.999935091,0.862721145,0.910740674,-0.20002763,0.997618675,0.30110094,0.882864237,-0.366645336,0.999585986,0.924681544,1.418659449,-0.158165067,0.069899052,0.193729013,1.383057117,-0.287074268,0.454958975,0.902070701,1.772561908,-0.432682425,0.012860823,0.250225544,1.732886791,-0.637542248,0.102261402,0.922851443,1.923856378,-0.52515769,0.019471603,0.230120584,1.857013106,-0.749063194,0.099974185,0.874004006,1.903964281,-0.577156901,0.032246266,0.284877181,1.841472864,-0.836068034,0.148856536,0.852894485,1.851404667,-0.474719137,0.033257451,0.301907122,1.790395498,-0.686000943,0.141114533,0.737093508,1.81073153,-0.048140217,0.001068371,0.376867771,1.803579807,0.053276021,0.00140776,0.711262107,2.577577353,-0.02070659,0.000523268,0.391652286,2.568629026,0.076561898,0.000330702,0.703162193,3.268439293,0.690922558,0.00018884,0.399312526,3.252821922,0.570592225,2.61E-05,0.707725644,3.377712488,0.722609937,0.000150295,0.391518623,3.36444521,0.60557431,7.35E-05,0.66093117,3.484494686,0.081579037,0.000159421,0.447329283,3.457936049,-0.104186296,0.000164166
Upright,0.612696469,0.438130975,-0.882298648,0.99991709,0.64372468,0.366959363,-0.812534928,0.999829829,0.66207087,0.369833529,-0.812505424,0.999836862,0.681284726,0.374111623,-0.812795997,0.999819815,0.575244725,0.364797503,-0.822886169,0.999868274,0.551592231,0.367606491,-0.821974754,0.999890566,0.531537652,0.371879667,-0.822392583,0.999901056,0.705253661,0.423341334,-0.405891478,0.999723732,0.50032711,0.420828879,-0.423917234,0.999917209,0.652748942,0.535141289,-0.735491276,0.99989152,0.574150562,0.528092265,-0.741571724,0.999935329,0.863378823,0.911892772,-0.200744107,0.997630358,0.301305771,0.881992698,-0.370489359,0.999590099,0.924809158,1.422185063,-0.157313928,0.069020636,0.17402187,1.379435897,-0.3240107,0.457373857,0.902724147,1.788804293,-0.427649826,0.012636987,0.233933479,1.73351264,-0.671656966,0.100994334,0.925227344,1.9296422,-0.521253943,0.019140955,0.215181425,1.860214233,-0.784639478,0.098414354,0.875627339,1.912041783,-0.574126065,0.031719148,0.274611682,1.845795274,-0.848868966,0.14653112,0.855250359,1.85684669,-0.469994724,0.032759979,0.290888935,1.793673873,-0.70493567,0.13905324,0.736663461,1.814397216,-0.045027673,0.001077802,0.375617892,1.805133343,0.050180845,0.001421096,0.711271405,2.580053568,-0.016301204,0.000535605,0.39055571,2.571028233,0.07650204,0.000336873,0.704117,3.270834684,0.690490246,0.000187826,0.399143398,3.253512144,0.569350898,2.61E-05,0.708809435,3.380908012,0.721991062,0.000149602,0.391354352,3.365223885,0.604204535,7.25E-05,0.661212802,3.489041805,0.083262861,0.000159758,0.447184503,3.460646152,-0.111546353,0.000162543
Upright,0.612815738,0.438146055,-0.874683976,0.999916613,0.643723607,0.367035091,-0.805563152,0.999828577,0.662071347,0.369944662,-0.805542588,0.999836922,0.681267262,0.374225408,-0.805847943,0.999818563,0.575333893,0.364984453,-0.815939128,0.99986738,0.551748157,0.367916048,-0.815017998,0.999890447,0.531673074,0.372277617,-0.815432429,0.999900341,0.705212414,0.423350304,-0.405337393,0.999725103,0.500693679,0.421147704,-0.423572391,0.999918044,0.652755916,0.534757197,-0.729626656,0.999890924,0.574258387,0.527952433,-0.736031115,0.999935627,0.863691509,0.912980199,-0.200432777,0.997646987,0.301325291,0.88131696,-0.371911645,0.999595165,0.924828172,1.424774051,-0.156130373,0.068293691,0.166145429,1.377292991,-0.34136194,0.460184604,0.902820468,1.7971977,-0.424540341,0.012409151,0.225169659,1.734185576,-0.711958528,0.099813387,0.92591393,1.933862448,-0.518971622,0.018794838,0.206369996,1.862776279,-0.831151366,0.096966408,0.876019835,1.917750955,-0.573156953,0.031166634,0.267552674,1.849486232,-0.875931919,0.144385651,0.856015861,1.860837102,-0.467458576,0.032228582,0.283700824,1.796558499,-0.741832376,0.137147486,0.735919058,1.817168355,-0.042486742,0.001091333,0.374080449,1.806491852,0.047656666,0.001439927,0.711227775,2.581919432,-0.015973968,0.000550233,0.389090806,2.572838068,0.075505443,0.000345553,0.704580784,3.272651911,0.687467992,0.000187607,0.398990929,3.254130363,0.559453607,2.63E-05,0.709344625,3.383344412,0.718715012,0.000149573,0.391144037,3.365921259,0.592230201,7.20E-05,0.661346793,3.492320299,0.079877481,0.000160904,0.447024107,3.462927103,-0.112803005,0.000161701
Upright,0.613431275,0.438234121,-0.86446017,0.999918878,0.643933952,0.367057502,-0.793225229,0.999833167,0.662454903,0.369962573,-0.793165445,0.999840677,0.68171972,0.37424162,-0.793407857,0.999823391,0.575414002,0.365026325,-0.805024803,0.999870718,0.551775455,0.368040979,-0.804085732,0.999892652,0.531688213,0.372504294,-0.804454625,0.999902487,0.705384195,0.423547059,-0.386226803,0.999731898,0.500652909,0.421417534,-0.414850652,0.999919355,0.65310967,0.5351879,-0.717861772,0.99989295,0.574890912,0.528673053,-0.72644937,0.999936521,0.855905175,0.910251379,-0.198572621,0.997660935,0.303026289,0.880006671,-0.367008865,0.999589205,0.911263347,1.420448899,-0.160441622,0.070068017,0.180473298,1.372671127,-0.431720555,0.452048481,0.893108487,1.794686913,-0.422517955,0.013652203,0.24660711,1.719628692,-0.987996221,0.104987435,0.918309093,1.928138256,-0.517659009,0.020982467,0.226596713,1.848312974,-1.130369782,0.104228526,0.870874226,1.910820603,-0.571799815,0.034482256,0.286642462,1.82788229,-1.194301367,0.153207183,0.85087955,1.855373979,-0.465737283,0.035733644,0.304092467,1.776919961,-1.032678843,0.146242335,0.735376596,1.813335538,-0.043417312,0.001090872,0.373997718,1.802591085,0.048554055,0.001439793,0.708964407,2.577903748,-0.011050751,0.000530999,0.38663727,2.568876028,0.079338685,0.000332574,0.694166481,3.268008471,0.691795945,0.000185151,0.38836953,3.2501719,0.561345518,2.57E-05,0.697747886,3.376091957,0.721525371,0.000147201,0.378302932,3.360989571,0.593897402,7.01E-05,0.650871277,3.487426043,0.082191214,0.000158081,0.436287165,3.459153414,-0.114028499,0.000159309
Upright,0.613831103,0.438247025,-0.858051956,0.999920249,0.644018531,0.366960913,-0.786276162,0.999835968,0.662612915,0.369854957,-0.78621918,0.999842823,0.681911469,0.374150008,-0.786460876,0.999826491,0.575453043,0.36504069,-0.797711968,0.999872506,0.551780224,0.368075758,-0.796766341,0.999893606,0.531688809,0.372526824,-0.797121942,0.9999035,0.705476224,0.423557431,-0.378818363,0.999736249,0.500586033,0.421517789,-0.406518072,0.999919653,0.653339684,0.535239518,-0.711473286,0.999894142,0.575290918,0.528932452,-0.719631195,0.999936819,0.852244735,0.907668531,-0.198508263,0.997671962,0.305208713,0.8787148,-0.360486686,0.999582827,0.906136394,1.417800784,-0.168042123,0.071904331,0.190807492,1.370730758,-0.438536167,0.44469142,0.888830364,1.793778777,-0.423145533,0.014592631,0.25701347,1.71453619,-0.997784138,0.108342566,0.914725006,1.925956845,-0.520467222,0.022589255,0.23627086,1.843208432,-1.138678193,0.109151632,0.868007958,1.908569694,-0.573266566,0.036922187,0.295074075,1.821400404,-1.206830382,0.159091666,0.848144352,1.853444815,-0.465779155,0.038318418,0.313058674,1.770913482,-1.044350863,0.15250431,0.735323548,1.809792876,-0.04508286,0.001093799,0.374111474,1.799095511,0.050157875,0.001444508,0.708394289,2.574257374,-0.009655894,0.00051614,0.385987222,2.565394163,0.086190276,0.000323167,0.690847874,3.263705969,0.694543242,0.000184222,0.384951741,3.246757984,0.568036854,2.54E-05,0.694326818,3.370286465,0.723818004,0.000145873,0.374205649,3.356895924,0.600758374,6.93E-05,0.647081673,3.483050108,0.084313057,0.000155915,0.43303895,3.456340075,-0.108205065,0.000158012
Upright,0.613928258,0.436660886,-0.872066796,0.999917805,0.643998742,0.365557134,-0.799988866,0.999830842,0.662571073,0.368241191,-0.799993217,0.999839246,0.681855798,0.37229225,-0.800351143,0.999821067,0.575461686,0.364436984,-0.811124206,0.999868691,0.551781356,0.367719948,-0.81017983,0.9998914,0.531679094,0.372370631,-0.810556114,0.999900877,0.705408692,0.421735585,-0.39313668,0.999731064,0.500641346,0.421527267,-0.41871056,0.99991858,0.653611839,0.533757508,-0.724507689,0.999892056,0.575651944,0.527863741,-0.732320189,0.999935746,0.852962673,0.901704431,-0.199197754,0.997631729,0.307946712,0.878065884,-0.372041374,0.999582052,0.906768024,1.41376996,-0.157777682,0.071347609,0.189468831,1.366426468,-0.419653326,0.448799372,0.889084697,1.79260397,-0.39121142,0.014305379,0.256592333,1.713236928,-0.971576095,0.108124621,0.914385676,1.924263716,-0.483323961,0.022058917,0.236005932,1.842190266,-1.114366531,0.108060718,0.866840243,1.908404946,-0.539558709,0.036061566,0.294330508,1.822352052,-1.154514909,0.157467172,0.847703099,1.852444887,-0.434517056,0.037424624,0.312599093,1.77148366,-1.003053069,0.150851831,0.735709965,1.805060506,-0.043549683,0.00111982,0.375856876,1.792116284,0.048565451,0.001470888,0.708213091,2.569381237,-0.021071769,0.000541889,0.385782361,2.559781075,0.079479583,0.000337228,0.691148102,3.25899744,0.65910995,0.000195109,0.38675034,3.240508795,0.530228317,2.69E-05,0.694901705,3.36771512,0.68672812,0.000153233,0.376629025,3.350745916,0.557766914,7.26E-05,0.647355616,3.475628853,0.037660748,0.000162925,0.436724573,3.451814413,-0.153721854,0.000164054
Upright,0.613941491,0.434997112,-0.888020158,0.99991554,0.643935978,0.36435926,-0.814266503,0.999825835,0.662505448,0.367000371,-0.814324677,0.999835849,0.6818012,0.371020883,-0.814751506,0.999815404,0.575409591,0.363708407,-0.825421154,0.999865174,0.551703751,0.367206275,-0.824489415,0.999889672,0.531593621,0.372091144,-0.824887753,0.999898672,0.70541358,0.421046376,-0.404330552,0.999726295,0.500650287,0.421547115,-0.42891854,0.999917984,0.65379709,0.532794118,-0.73862493,0.999890149,0.575751901,0.52700007,-0.746357679,0.999934912,0.855032921,0.898352265,-0.199359193,0.997591734,0.308768094,0.878348649,-0.378861606,0.999581873,0.913682759,1.410091639,-0.147927701,0.070981085,0.184477404,1.366278291,-0.410464823,0.45595485,0.890358627,1.791982055,-0.380096734,0.013973579,0.252327353,1.713707805,-0.9258793,0.107844293,0.915052712,1.923821211,-0.471261442,0.021411464,0.233561009,1.842535019,-1.065492392,0.106653854,0.867016613,1.908472657,-0.527407885,0.035015907,0.293030918,1.822618484,-1.103141546,0.155474529,0.847946525,1.852206826,-0.423257053,0.036324307,0.309785753,1.771944523,-0.953797221,0.148731828,0.73813808,1.803907752,-0.042810015,0.001139013,0.378459632,1.790702224,0.047813095,0.001487884,0.709526181,2.568808556,-0.038372766,0.000572903,0.38647446,2.559508085,0.075935274,0.00035592,0.695961058,3.25875926,0.635829926,0.000205941,0.392361939,3.24044323,0.514267027,2.87E-05,0.700475395,3.368080616,0.662817955,0.000159648,0.382921636,3.35089922,0.539863646,7.65E-05,0.652233303,3.474807739,0.004491546,0.000170798,0.445295662,3.452111721,-0.176591083,0.000171531
Upright,0.614123464,0.435010612,-0.84586513,0.999914587,0.643953443,0.364361942,-0.776406288,0.999824107,0.662636578,0.367003381,-0.776432455,0.999834359,0.681978822,0.371022433,-0.776787043,0.999813974,0.575389147,0.363785237,-0.785937369,0.99986434,0.55170542,0.367395937,-0.78509587,0.999889076,0.53158313,0.372413158,-0.785541296,0.999898314,0.705653369,0.421025753,-0.390456975,0.999724567,0.500655949,0.421966761,-0.412355185,0.999918044,0.654235601,0.532808423,-0.705855012,0.999888659,0.576140046,0.527243435,-0.712237,0.999934494,0.8551175,0.900381386,-0.183372661,0.997537255,0.310020745,0.882232487,-0.378549695,0.999579489,0.913876891,1.410632968,-0.117670573,0.070987754,0.18458657,1.365871072,-0.401143879,0.459624469,0.890645981,1.792218566,-0.332711905,0.013747402,0.227652952,1.716287494,-0.833773434,0.109723575,0.915287673,1.923975825,-0.416974783,0.021164251,0.198073477,1.845008969,-0.964137435,0.108514987,0.867267489,1.908624291,-0.479431331,0.034556806,0.256881773,1.828306437,-1.021024466,0.157595679,0.848074555,1.852635145,-0.377815783,0.03582719,0.279803306,1.778117418,-0.872204125,0.150553808,0.738566995,1.804818511,-0.033285193,0.001181178,0.379360259,1.790809155,0.03819406,0.001534106,0.708565831,2.568873167,-0.039970011,0.000617175,0.386243224,2.556465864,0.032827251,0.000391798,0.694793046,3.258858919,0.603419721,0.00020862,0.391701549,3.234634161,0.426269591,3.03E-05,0.698712945,3.36831665,0.627622724,0.000161236,0.382298678,3.344463348,0.44801569,7.73E-05,0.651663303,3.474343061,-0.004600692,0.000177802,0.444424719,3.446429491,-0.23794429,0.000175444
Upright,0.614165962,0.43628788,-0.854544997,0.999915123,0.643997967,0.365043163,-0.785699487,0.99982661,0.662751257,0.367603272,-0.785817027,0.999834538,0.682108998,0.371507585,-0.786115944,0.999816179,0.575343966,0.36441353,-0.789181173,0.99986577,0.551626205,0.367919892,-0.788316846,0.999888957,0.531418383,0.372803092,-0.788770556,0.999899387,0.705869973,0.421236396,-0.392049849,0.999726653,0.500475764,0.422511697,-0.399222106,0.999918401,0.65454793,0.534877002,-0.712160528,0.999890804,0.576246619,0.530237436,-0.713140488,0.999935448,0.85787189,0.90045172,-0.194494948,0.997533679,0.314548552,0.885610342,-0.342189163,0.999574542,0.914013088,1.410678506,-0.184842929,0.07209336,0.203532502,1.372652769,-0.429875702,0.46050185,0.893236041,1.791915774,-0.470719188,0.014372513,0.258753181,1.718745708,-1.064804792,0.113822728,0.918699384,1.923686147,-0.579125643,0.022151671,0.236668974,1.848627925,-1.218417406,0.112750277,0.872861087,1.907459736,-0.634468853,0.036024015,0.293902427,1.828642964,-1.28932786,0.162910208,0.852931321,1.852283955,-0.514406145,0.037496597,0.31439966,1.778358459,-1.114103556,0.156388998,0.744597793,1.805553079,-0.046598293,0.001203195,0.38593635,1.794098735,0.051380068,0.001570101,0.720552087,2.569727421,-0.033323504,0.000614635,0.39372611,2.559928179,0.088960096,0.000393337,0.712907672,3.258946419,0.675944328,0.000215158,0.406150669,3.235335112,0.586930752,3.08E-05,0.719002068,3.368468761,0.703992546,0.000162785,0.399460137,3.344935656,0.621733546,7.98E-05,0.669220388,3.474566936,0.040352803,0.000176751,0.459416777,3.448838711,-0.104938664,0.000180962
Upright,0.614267647,0.437284082,-0.877785385,0.999914646,0.644157648,0.365935147,-0.806996524,0.999825835,0.662972689,0.368787438,-0.807104468,0.999832153,0.6823982,0.37293613,-0.807450771,0.999815106,0.575415611,0.364707291,-0.809947491,0.999865651,0.551641107,0.368121475,-0.809071183,0.999888182,0.531415224,0.37297979,-0.809501827,0.999899387,0.706717849,0.423110455,-0.402004004,0.999725223,0.500469327,0.423163891,-0.399462521,0.999917924,0.654776454,0.535581172,-0.731259108,0.999891937,0.576310933,0.531106591,-0.728768945,0.999935687,0.862973571,0.900593996,-0.202061728,0.997500718,0.317476511,0.889825761,-0.343984097,0.999569178,0.943139672,1.408971786,-0.181107536,0.075924709,0.213949442,1.386140466,-0.426787555,0.463614076,0.91973877,1.791693807,-0.452876985,0.014474197,0.273127228,1.724855781,-1.025482535,0.115828969,0.943656564,1.923714757,-0.555764079,0.022064215,0.254018009,1.855443835,-1.172798395,0.114234164,0.894290626,1.907503605,-0.613089204,0.03581094,0.310229629,1.830913663,-1.247116804,0.164243236,0.875354409,1.85232532,-0.497503221,0.037392043,0.328899324,1.780483961,-1.074583292,0.158037826,0.757048368,1.808193207,-0.052452505,0.001228767,0.394311726,1.799784064,0.057226609,0.001611882,0.734601855,2.574137688,-0.027798038,0.000610099,0.40605849,2.567170858,0.138327017,0.000392587,0.72506386,3.262180328,0.706974566,0.00021712,0.416218281,3.243492126,0.690045059,3.16E-05,0.731119514,3.370521069,0.736648381,0.000161629,0.409132332,3.35172534,0.729574919,8.17E-05,0.680120647,3.481030226,0.062639751,0.000174497,0.471251667,3.462609768,-0.003706902,0.00018366
Upright,0.614282966,0.437820256,-0.928034782,0.999913514,0.644295335,0.366665453,-0.854584873,0.999822438,0.663206995,0.369948179,-0.854722857,0.999827862,0.682709575,0.374481589,-0.855095744,0.999810338,0.575437486,0.364736676,-0.859485269,0.999863863,0.551627994,0.368138045,-0.858632743,0.99988693,0.531370342,0.372983396,-0.859078526,0.999898732,0.707395196,0.425522387,-0.434639543,0.999719501,0.500368476,0.423346549,-0.431104362,0.999917686,0.654788494,0.536279261,-0.776031435,0.999892354,0.576324522,0.531578958,-0.774940491,0.999936223,0.863721192,0.900686324,-0.214261621,0.997394621,0.317364275,0.889923751,-0.358523428,0.999561369,0.949902177,1.408997893,-0.179751202,0.079972938,0.212321043,1.393303514,-0.464030683,0.467518836,0.925391197,1.783400297,-0.455368459,0.014936792,0.278769284,1.723958135,-1.09825778,0.121526115,0.946534991,1.928399801,-0.563295305,0.022507593,0.264437646,1.853590608,-1.257499456,0.119259238,0.896325111,1.911084652,-0.61923635,0.036291707,0.319996774,1.822047114,-1.330880404,0.169835612,0.87735635,1.855445862,-0.499041557,0.038083017,0.336370319,1.772442222,-1.147179842,0.163598374,0.756227553,1.811193824,-0.052263565,0.001321624,0.393838406,1.801996589,0.057034403,0.001742554,0.733194768,2.579886675,0.00251954,0.000639221,0.405461252,2.573638201,0.145464659,0.000411426,0.721664071,3.267749548,0.765043199,0.000238735,0.40953064,3.252238989,0.719557106,3.46E-05,0.72602284,3.375789642,0.796548426,0.000172734,0.401581466,3.360459089,0.760077477,8.92E-05,0.676274121,3.488301516,0.114734009,0.000181814,0.462299645,3.473693848,0.014931126,0.000198264
Upright,0.614141643,0.437389582,-0.921235681,0.999913573,0.644297719,0.366623938,-0.84765023,0.999822021,0.663214684,0.369951576,-0.847762287,0.999827147,0.682714641,0.37449348,-0.848125279,0.999809504,0.575464964,0.364109129,-0.853765011,0.999864101,0.551656783,0.367092818,-0.85288161,0.999887288,0.531400979,0.37165153,-0.853309155,0.999899089,0.707401872,0.425545186,-0.432197094,0.999717176,0.500365078,0.423266441,-0.430002868,0.99991709,0.65446341,0.535702825,-0.769948661,0.999892235,0.576120496,0.530753255,-0.770436108,0.999935865,0.859912872,0.899487615,-0.195294663,0.997343779,0.317041934,0.890191793,-0.359182894,0.999560595,0.948491275,1.407102466,-0.079663977,0.081131071,0.210996062,1.392668605,-0.33139354,0.474660784,0.924097657,1.77347815,-0.273038775,0.014992408,0.278066218,1.727042794,-0.726540685,0.124241695,0.945081413,1.924046755,-0.351771176,0.022475794,0.263271987,1.855157495,-0.850583553,0.121203624,0.895322323,1.894592047,-0.412047625,0.036248367,0.316978574,1.829216599,-0.930150032,0.172692776,0.876155674,1.842637897,-0.315710366,0.037959043,0.333080709,1.779300332,-0.772684753,0.165590823,0.760246277,1.807600021,-0.052048504,0.001307267,0.39283222,1.802330852,0.056785561,0.001717541,0.731508493,2.581336021,-0.079614058,0.000645149,0.405202389,2.575564146,0.081708454,0.00042532,0.72035706,3.272782564,0.588104486,0.000244108,0.409309864,3.260215521,0.505302072,3.65E-05,0.724033237,3.38203454,0.612754583,0.000176981,0.400984675,3.370892763,0.529417932,9.43E-05,0.675297678,3.491085768,-0.055772144,0.000190386,0.461337656,3.476500988,-0.195910186,0.000212624
Upright,0.613999486,0.437663913,-0.862551987,0.999909878,0.644126534,0.367214888,-0.791066051,0.999814928,0.662938416,0.370768756,-0.791119158,0.999821842,0.682375193,0.375418335,-0.791517138,0.999803901,0.575455368,0.364142299,-0.794718087,0.999858975,0.551605999,0.36710161,-0.793839335,0.999883354,0.531325459,0.371637195,-0.794249177,0.999895394,0.707280993,0.426831871,-0.400623173,0.999708772,0.500280142,0.423404634,-0.391219109,0.999912441,0.654212236,0.535754442,-0.721434712,0.999887288,0.575776935,0.530751288,-0.719620347,0.999932408,0.859909236,0.900231361,-0.194112048,0.997348785,0.316917837,0.891698658,-0.336869955,0.99955678,0.94731313,1.407143235,-0.094187617,0.082560688,0.206684798,1.391581297,-0.259628505,0.479133517,0.922561288,1.771732926,-0.309668124,0.014479201,0.260325462,1.727837324,-0.584884644,0.119667239,0.944345474,1.899200916,-0.392582208,0.021601431,0.242453009,1.855229139,-0.691183805,0.116272561,0.894522667,1.889940977,-0.446094424,0.034869332,0.294018447,1.833841085,-0.767375827,0.166084424,0.875532508,1.841015339,-0.350211054,0.036438383,0.3102687,1.783933997,-0.628914416,0.159207001,0.761638522,1.807096124,-0.051221836,0.0013338,0.392720789,1.804170847,0.055910625,0.00174656,0.730386615,2.581809282,-0.101294816,0.000714944,0.405203879,2.575673819,0.048181273,0.000496653,0.719861627,3.274071455,0.511595726,0.000259498,0.412162155,3.261268377,0.404639542,4.13E-05,0.724159956,3.383979082,0.533064604,0.000189217,0.403661549,3.372347832,0.422180414,0.000105084,0.675173521,3.491637468,-0.113054216,0.000207167,0.463710248,3.476409674,-0.271058589,0.000225914
Upright,0.613308012,0.433459014,-0.868234038,0.999903142,0.643630385,0.365787953,-0.793521225,0.999801099,0.662335992,0.369755656,-0.793616593,0.999806643,0.681547642,0.374796331,-0.794089556,0.999789417,0.575424492,0.360938251,-0.796268523,0.999847651,0.551605642,0.363089979,-0.795414865,0.999873221,0.531321764,0.366962641,-0.795875371,0.999887347,0.70589149,0.426722646,-0.400464356,0.999680161,0.500285983,0.420217544,-0.393559009,0.999903202,0.653233588,0.530907452,-0.725453496,0.999880433,0.574918389,0.524018884,-0.723169863,0.999927759,0.853561103,0.905946374,-0.19772625,0.99721235,0.316105127,0.891613245,-0.338412583,0.999535024,0.942235112,1.41369164,-0.09624286,0.082969137,0.20674023,1.391201615,-0.287286967,0.472204089,0.907876194,1.779270649,-0.328631341,0.01421877,0.260485798,1.732070684,-0.693932533,0.11599008,0.935076892,1.93181622,-0.415631831,0.021181954,0.242601603,1.859499454,-0.812685847,0.112668753,0.880335927,1.920976996,-0.46849966,0.034227539,0.294272244,1.842205882,-0.892825305,0.161431253,0.862996399,1.864432693,-0.369338751,0.0357619,0.310579211,1.792139649,-0.740912378,0.154940069,0.749346197,1.810361385,-0.052460443,0.001318625,0.387854367,1.804225087,0.0570563,0.001726323,0.723815382,2.58345294,-0.080587126,0.00069405,0.401435226,2.575633526,0.06151294,0.000483097,0.708186984,3.274379492,0.628088653,0.000257876,0.402741194,3.260650873,0.524431825,4.10E-05,0.712283373,3.384029388,0.659621179,0.00018739,0.393064201,3.371402979,0.557008147,0.000106041,0.661566317,3.492020845,0.013834238,0.00020306,0.450771958,3.475036383,-0.15197356,0.00022551
Upright,0.613320351,0.433944374,-0.870852113,0.999901891,0.643630743,0.366252571,-0.795975626,0.999801278,0.662295222,0.370295227,-0.796067715,0.999805629,0.681460261,0.375410855,-0.7965734,0.999790728,0.575878263,0.361057699,-0.798341155,0.99984616,0.552019954,0.363123536,-0.79750669,0.9998703,0.531639934,0.367013752,-0.797977924,0.99988538,0.705709875,0.427272856,-0.401109368,0.999678195,0.500516653,0.420258224,-0.390535057,0.999898374,0.65312773,0.531040072,-0.728709102,0.999880195,0.57496202,0.524126232,-0.724014401,0.999926388,0.851660073,0.905882299,-0.223202735,0.997218013,0.316111445,0.891602576,-0.311616957,0.999509454,0.931760788,1.414105177,-0.170732886,0.084806435,0.206595391,1.386421919,-0.291684121,0.465119869,0.906974316,1.776345968,-0.394828737,0.014591957,0.260925412,1.724417448,-0.736608624,0.112003088,0.93459475,1.908710957,-0.487662166,0.021607026,0.244362757,1.849081516,-0.85883224,0.108783856,0.881314576,1.910925746,-0.539003253,0.034902181,0.295839369,1.831384897,-0.935570121,0.156397313,0.862982452,1.863368392,-0.433890402,0.036349159,0.311511159,1.782718182,-0.783586383,0.150175378,0.745167434,1.809551239,-0.061950706,0.001321712,0.387807518,1.799314499,0.066511944,0.001720469,0.71815455,2.580525637,-0.102660097,0.000690134,0.396585554,2.5689044,0.063528784,0.00047705,0.697481036,3.272456408,0.572311878,0.000260595,0.389813483,3.253763437,0.51755631,4.08E-05,0.701799512,3.381762505,0.599440396,0.000188696,0.379232705,3.363846302,0.546216667,0.000107129,0.647583187,3.488174677,-0.058763988,0.000201341,0.432366192,3.46393919,-0.165448204,0.00022611
Upright,0.613341928,0.434284598,-0.875113368,0.999901056,0.643634856,0.366551787,-0.799977899,0.999801993,0.662273169,0.37064606,-0.800072074,0.999805391,0.681407332,0.375815451,-0.800591648,0.999792397,0.576256275,0.361124337,-0.798825502,0.999845207,0.552348971,0.363152891,-0.797951221,0.999868095,0.53188473,0.367060721,-0.798398614,0.99988389,0.705596328,0.427643597,-0.402045876,0.999677598,0.50069648,0.420294017,-0.389483184,0.99989444,0.653074503,0.531146348,-0.732693017,0.999880314,0.575029016,0.524228275,-0.725115538,0.999925315,0.850765049,0.905834198,-0.233353585,0.997228563,0.316125721,0.891618013,-0.302845627,0.999486864,0.926263034,1.41443646,-0.194672197,0.086336911,0.206286579,1.383605599,-0.294904888,0.458672732,0.906552613,1.77425015,-0.422189385,0.014928021,0.261492193,1.720297933,-0.754758358,0.108296193,0.934411347,1.898075104,-0.517066896,0.02198074,0.245860606,1.843854308,-0.87818259,0.105166703,0.882281423,1.904596329,-0.56874907,0.035504114,0.297289282,1.82605207,-0.954041839,0.151735336,0.862970173,1.86232245,-0.46137777,0.036863904,0.312478244,1.777806878,-0.801842809,0.145744547,0.742831647,1.809116364,-0.06671086,0.001326554,0.387719959,1.796552777,0.071278453,0.001717705,0.715024948,2.578685045,-0.109854221,0.000688469,0.393934667,2.565104008,0.065957829,0.000472279,0.692574322,3.271043301,0.558904529,0.000263691,0.384100109,3.249577999,0.515534341,4.06E-05,0.69706279,3.380187273,0.585250735,0.000190331,0.37329179,3.359357357,0.542776704,0.000108408,0.641497254,3.485488176,-0.075995259,0.000200127,0.424934059,3.457657337,-0.170368671,0.000227104
